Company Name,Address,Phone Number,Latitude,Longitude,Google Place ID,Review Summary,Average Rating,Review Texts,Business Website,Business Status
Elektro Ackermann GmbH,"Ottenbach, Zurich, Switzerland",+41 44 762 61 41,47.2814693,8.4040561,ChIJdWY5IM8FkEcRlpPHd29Wzq0,No reviews,0.0,,https://www.elacki.ch/,OPERATIONAL
Seeland-Solar GmbH,"Bielstrasse 31, 3232 Ins, Ins, Bern, Switzerland",+41 32 313 31 62,47.007345,7.1116866,ChIJf9KdDOQRjkcRV4tUoPNM4fk,1 reviews,5.0,,https://www.seeland-solar.ch/,OPERATIONAL
Sun Valley Sarl,"Grande Rue 9, 2316 Les Ponts-de-Martel, Boudry, Neuchatel, Switzerland",+41 32 731 53 53,46.9990556,6.733271999999999,ChIJF2Xqrh_mjUcRTGsSEesGUrY,No reviews,0.0,,http://www.sunvalleysarl.ch/,OPERATIONAL
Elektro Unfried GmbH,"Gristenbuhl 19, 9315 Egnach, Egnach, Thurgau, Switzerland",+41 71 477 29 55,47.5263741,9.3717442,ChIJqW1lfqbimkcR8faXbISoLlM,No reviews,0.0,,http://www.elektro-unfried.ch/,OPERATIONAL
1000 Sonnen-Dacher Swiss AG,"Konstanzerstrasse 60, 8274 Tagerwilen, Tagerwilen, Thurgau, Switzerland",+1 044 998 16 00,47.6593017,9.1394515,ChIJBwzh-Zb2mkcRys_Ah6OcZV0,4 reviews,5.0,"Competent and excellent service for the development at Müligässli 11 in Bottighofen. Flawless. We ar; serious fair uncomplicated; Great team, competent contacts!",https://1000-sonnen-daecher.ch/,OPERATIONAL
FuchsSolar,"Hauptstrasse 13, CH-9515 Hosenruck, Hosenruck, Thurgau, Switzerland",+41 71 929 20 92,47.4909385,9.1221128,ChIJ00DQq3jvmkcR7dXQAmaQreM,3 reviews,5.0,"We recently hired Fuchs Solar to install photovoltaic panels on our home and I highly recommend them; As with many PV providers, it took a moment until my query was answered or an offer could be created",http://www.fuchssolar.ch/,OPERATIONAL
Go Solar GmbH,"Lindenhofstrasse 6, 8180 Bulach, Bulach, Zurich, Switzerland",+41 44 862 04 44,47.52032759999999,8.5390747,ChIJ74qDpNR1kEcRuu4WMm5fOIc,5 reviews,4.0,"Top Support, helpfull advice!; The company is absolutely unreliable. Our consultant had promised that the system would be ready for; I received the system in February, it was connected in April, then it took a while, but in the end e; Basically a good company with an interesting business model with either in-house or third-party serv; The advice during the offer and ordering phase was great.
I'm looking forward to the material and th",http://www.solarenergy-shop.ch/,OPERATIONAL
Streule + Alder AG,"Blumenstrasse 24, CH - 9400 Rorschach, Rorschach, St. Gallen, Switzerland",+41 71 845 39 36,47.4748683,9.4957323,ChIJY1vDFbobm0cRLQ4xmezRzhc,5 reviews,4.2,"Top; Mr. Streule came to us because of an inquiry to tell me that there was no offer without money and th; Top company! Great leadership, very good employees. With a focus on great quality at good prices. On; I can only recommend one of the best roofing companies 👍.; Good and clean work from A to Z.",http://www.streule-alder.ch/,OPERATIONAL
Mollet Energie AG,"Glutz-Blotzheim-Strasse 1, 4503 Solothurn, Solothurn, Solothurn, Switzerland",+41 32 625 79 50,47.2016009,7.5285854,ChIJCaI56lbWkUcR08d1wQtRNBI,3 reviews,3.6666666666666665,"Very very expensive, disproportionate number of hours charged",https://www.mollet-co.ch/,OPERATIONAL
Elektro Rhyner AG,"Buchholzstrasse 56, CH 8750 Glarus, Glarus, Glarus, Switzerland",+41 55 645 33 66,47.0506166,9.063576099999999,ChIJ887FBKgthUcRVs2lEi_Z9PA,5 reviews,4.8,"Very friendly reception
Staff highly motivated; Absolute top address, very, very competent; Good advice, quick help with problems.",http://www.erag.ch/,OPERATIONAL
Sun Energy,"Route des moulieres 5, CH-1217 Meyrin / Satigny, Meyrin, Geneva, Switzerland",+41 022 930 82 16,46.218601,6.0624062,ChIJd4VWTCJjjEcRtl9TprCTCzY,5 reviews,4.8,"In all respects I can only recommend SunEnergy's services. From contact with the sales department to; Excellent experience with Sun Energy!
Complete photovoltaic installation carried out on time, correc; We have finalized 3 projects with Sun Energy: 20 photovoltaic panels, a thermodynamic tank and rever; Very good company. A listening staff.; Good quality of dialogue, good advice and general satisfaction. To recommend",https://www.sunenergy-suisse.ch/,OPERATIONAL
Vogelin GmbH,"Flurlingerweg 3, CH-8245 Feuerthalen, Feuerthalen, Zurich, Switzerland",+41 52 558 30 17,47.6872018,8.6444365,ChIJL-P-heSBmkcRmcXlk9AJ34U,1 reviews,5.0,,https://www.voegelin.ch/,OPERATIONAL
Johner Elektro AG,"Burgfeldweg 13, 3612 Steffisburg, Steffisburg, Bern, Switzerland",+41 33 222 40 28,46.7639222,7.628841299999999,ChIJCc6DbeCyj0cRv-1-tTQS0is,5 reviews,4.4,"Best in Town!; Thank you for the great cooperation! Fast response and a professional and factual processing of the ; The very friendly installers did a very good and professional job on site and I am very satisfied wi; The second time it didn't go well at all, my request wasn't forwarded, I looked around and called an; It has very precise electricians! GREAT GO ON.",http://www.johner-solar.ch/,OPERATIONAL
Swiss Alpin SolarTech AG,"Bahnhofplatz 1b 3930 Visp, Visp, Valais, Switzerland",+41 27 945 75 00,46.29378639999999,7.8816745,ChIJ70DJifr9j0cRZLCtDWTh6UA,4 reviews,5.0,,http://kunz-solartech.ch/,OPERATIONAL
Elektro Furrer AG,"Edisriederstrasse 83, 6072 Sachseln, Sachseln, Obwalden, Switzerland",+41 41 662 00 70,46.8607647,8.2308833,ChIJ7X4iyenyj0cRaHXjt8XBhi8,5 reviews,5.0,"Great work. Thank you; Mr. Gabriel gave us very competent advice. We are very happy with the result. We were particularly i; Excellent and prompt service is also offered here for small orders, the staff is absolutely reliable; I sent an email to inquire about the wiring and installation of a light in the holiday home. The fee; Elektro Furrer AG is very easy to work with. Very speedy processing of requests, very customer-frien",http://www.elektrofurrer.ch/index.php?start=3,OPERATIONAL
SeetalSolar AG,"Rutimatt 11, 6285 Retschwil, Retschwil, Luzern, Switzerland",+41 41 541 51 52,47.2029597,8.2449953,ChIJp3gAlFkckEcRCIwN9U_LwUc,2 reviews,5.0,recommended from A to Z. Professional advice. Timely implementation. Good communication. This is how,https://seetalsolar.ch/kontakt/kontakt.php,OPERATIONAL
Elektro Siegrist AG,"Dorfstrasse 2, 5082 Kaisten, Kaisten, Aargau, Switzerland",+41 62 869 70 70,47.540671,8.0441539,ChIJJ2KXpkJGkEcR23TZ1D5CAUc,5 reviews,4.2,"Unfortunately, I am not satisfied with Elektro Siegrist so far. Communication is poor. Calls are ans; Very friendly, competent and reliable. This is the company I have on 1 page at Handwerker. Changed a; Everything fine",http://www.siegrist-elektro.ch/,OPERATIONAL
iVolt AG,"Obergasse 3b, 3264 Diessbach, Diessbach bei Buren, Bern, Switzerland",+41 32 510 51 51,47.1072875,7.361497399999999,ChIJxTGnyk0ijkcRt9wnGFQ8f2I,No reviews,0.0,,http://www.ivolt.ch/,OPERATIONAL
Eco-Soluce Sarl,"Avenue Rousseau 9, 1815 Clarens, Clarens, Vaud, Switzerland",+41 21 921 47 71,46.4423531,6.8913936,ChIJ-Z7ZK8ycjkcRhfJ-NHLnQSI,3 reviews,5.0,This company carried out our installation of photovoltaic solar panels with great professionalism. T,http://www.eco-soluce.ch/,OPERATIONAL
Bekag Kamine AG,"Bernstrasse 67, CH-3510 Konolfingen, Aarberg, Bern, Switzerland",+41 31 791 33 66,46.8774051,7.6056584,ChIJj2hIq6ZKjkcRGd5nXHcOXgA,3 reviews,4.0,"Competent, timely, friendly, TOP!

Despite an ill employee, the company managed to fulfill our big w; The work was done cleanly and immaculately, but as it was preceded by a misdiagnosis by Bekag, it di",http://www.bekag-kamine.ch/,OPERATIONAL
HSH Installationstechnik AG,"Langaulistrasse 35 9470 Buchs, Buchs, St. Gallen, Switzerland",+41 81 755 80 00,47.1758112,9.4781295,ChIJJ9AjnzQwm0cR6CpwXj4-Wc0,5 reviews,4.2,"The company: HSH Installationstechnik AG

Activity: Sanitary installations/planning, heating install; Feel-good warmth, always enough warm water for showering and bathing - in summer and winter: modern ; Without words 5 minutes work 140sfr!!! Pure rip off!; Very good and reliable service.; On-call service, fast, friendly, good.",https://www.hsh-ag.ch/,OPERATIONAL
ERSAP Energie AG,"Poststrasse 8d, 4573 Lohn-Ammannsegg, Lohn-Ammannsegg, Solothurn, Switzerland",+41 78 715 91 18,47.1690553,7.522356599999999,ChIJaSTratYnjkcRpnw1_T2y1Ws,No reviews,0.0,,No website available,OPERATIONAL
EW Wald AG,"Werkstrasse 16, 8636 Wald ZH, Wald, Zurich, Switzerland",+41 55 256 56 56,47.27808479999999,8.9114117,ChIJ2xgDFvPHmkcRpAVkUKPE77s,5 reviews,5.0,"Less than 3 days are needed for setting up and dismantling the scaffolding, assembling the PV system; Planning and installation of a photovoltaic system with battery and emergency power function. The im; Great team!
Always happy again… 😎; Friendly, competent and always up to date with the latest technology.👌🏻; Very friendly and competent employees.",http://www.ew-wald.ch/,OPERATIONAL
Bracher + Schaub AG,"Hauptstrasse 183, 4466 Ormalingen, Ormalingen, Basel-Landschaft, Switzerland",+41 61 985 97 97,47.4689484,7.8637675,ChIJpbFWU9o1kEcRk3amlURNiXI,5 reviews,5.0,"I installed a solar system. Fast and fair offer and good advice. The installation was carried out ex; Good advice, quick delivery and professional installation (washing machine including new socket); Very good advice.; Super fast service and good work; Professional advice",https://www.bs-elektro.ch/,OPERATIONAL
ADEV Energiegenossenschaft,"Kasernenstrasse 63 Postfach 550, CH-4410 Liestal, Liestal, Basel-Landschaft, Switzerland",+41 61 927 20 30,47.4790571,7.7427926,ChIJpZ_bQVzKkUcRxieBdM9hSbQ,No reviews,0.0,,https://www.adev.ch/,OPERATIONAL
Lutz Bodenmuller AG,"Steinwiesenstrasse 10, 8222 Beringen, Beringen, Schaffhausen, Switzerland",+41 52 685 18 21,47.6932634,8.5715868,ChIJL5kdfsZ-kEcRUN1jpb9BJJQ,5 reviews,5.0,We have equipped our family home with a solar system with battery storage. We were very well informe; Very friendly staff and great response times for concerns!; Good advice and great quality!; Friendly and helpful; Great 👍 👍 👍,https://www.solarlutz.ch/,OPERATIONAL
Tresolar AG,"Sennweidstrasse 45, 6312 Steinhausen, Steinhausen, Zug, Switzerland",+41 41 740 42 10,47.18983069999999,8.4833967,ChIJSaolkp4AkEcR1qzLWDFS59g,No reviews,0.0,,https://tresolar.ch/,OPERATIONAL
Crottet AG,"Bonnstrasse 22, 3186 Dudingen, Dudingen, Fribourg, Switzerland",+41 26 492 90 90,46.8577675,7.185823099999999,ChIJSbTr5L1rjkcRE1jz4KD1qY4,5 reviews,4.8,My coffee machine was repaired very quickly. I am very happy with the service.; Thank you for the great explanation on the device on site. Top service from Mr. Schneuwly; Very good company. Top work and advice. Any time.; It's great there.,http://www.crottet.ch/,OPERATIONAL
Sol-Air Concept SA,"Chemin des Ducats 40a 1350 Orbe, Orbe, Vaud, Switzerland",+41 21 843 06 72,46.7207061,6.54597,ChIJTQWBymbJjUcRw34Rm7LN8Yw,No reviews,0.0,,No website available,OPERATIONAL
Hochuli Holzbau AG,"Hauptstrasse 106, 5044 Schlossrued, Schlossrued, Aargau, Switzerland",+41 62 739 00 20,47.28625530000001,8.0954446,ChIJuc0oz_AikEcRKWQwkdqH5dA,5 reviews,4.6,"Unfortunately, I cannot recommend Hochuli Schlossrued AG.

About 1 year ago we had a problem with th; Very competent specialists, fair and transparent offer, structured approach and great execution. We ; Very competent professionals. Clean and good job done. Is to be recommended.; Friendly and competent advice, even for special concerns.; Fast, reliable and very friendly team.",http://www.hochuli-gruppe.ch/,OPERATIONAL
Hubmann & Partner AG,"Obermatten 16, 5742 Kolliken, Kolliken, Aargau, Switzerland",+41 62 723 17 07,47.3236223,8.015248099999999,ChIJzxerdcskkEcR2Tzk4COEklk,5 reviews,4.2,"It's like home; F. Hubmann implemented the preliminary inspection, offer and ultimately the new roofing of the house; We received very good advice and a detailed offer.
Great team, professional clean work.; We received excellent advice from Hubmann. Our farmhouse roof with all the sheet metal work and the ; Extremely disappointing service. We made an appointment with the company and no one showed up. After",https://www.hubmann-bedachungen.ch/,OPERATIONAL
Muller Polybau AG,"Freimettigenstrasse 17, 3510 Konolfingen, Konolfingen, Bern, Switzerland",+41 31 791 20 55,46.8718561,7.623753499999999,ChIJldrYO7BKjkcRHiwYgQCRScc,2 reviews,4.5,,http://www.mueller-polybau.ch/,OPERATIONAL
Iseli Elektro GmbH,"Eystrasse 54a, CH-3454 Sumiswald, Sumiswald, Bern, Switzerland",+41 34 431 34 82,47.02701889999999,7.753316899999999,ChIJ-ULfj_bNj0cRBYMYCcxLLbs,5 reviews,5.0,Everything was good! Always my pleasure!,https://www.iseli-elektro.ch/,OPERATIONAL
Ehrenberg Elektro AG,"Maihofstrasse 62a, 6000 Luzern, Lucerne, Luzern, Switzerland",N/A,47.0646567,8.3116484,ChIJadnCUoH7j0cRV8lMAq_jDpY,1 reviews,5.0,I will always give you good advice. Thank you Mr Fischer,https://www.ehrenberg.ch/,OPERATIONAL
HWS Brenner und Heizsysteme AG,"Birkenstrasse 6, 8306 Bruttisellen, Wangen-Bruttisellen, Zurich, Switzerland",+41 44 833 63 77,47.4187513,8.6258933,ChIJXWMzd7-hmkcRYeFh_TCKq9E,1 reviews,5.0,Here the customer is still king! Fair and competent advice. The owner provides assistance in emergen,http://www.h-ws.ch/,OPERATIONAL
Solaik GmbH,"Bundtenweg 3, CH-4461 Bockten, Bockten, Basel-Landschaft, Switzerland",+41 61 599 15 25,47.464243,7.8361711,ChIJdTJL0wU1kEcRQrUylQ0m8QY,2 reviews,5.0,,http://www.solaik.ch/,OPERATIONAL
Strasser Elektro AG,"Hauptstrasse 83, 8264 Eschenz, Eschenz, Thurgau, Switzerland",+41 52 742 00 42,47.6482009,8.8744196,ChIJg_etiNeOmkcRePxUheL84Jo,5 reviews,5.0,"Installations and advice from Strasser Elektro are always top👍🏻
Always reliable and high quality wor; Very quick service. I called at 3 p.m. in the afternoon because the lighting control was broken. Aft; Very good company do a great job. Our heat pump was installed perfectly. We can only recommend it; Great collaboration, very pleasant contact and competent people. Gladly again.; Received a service in a problem case within 2 hours without an appointment, thank you",http://www.strasser-elektro.ch/,OPERATIONAL
Sunconnect GmbH,"Bachaustrasse 64 CH-8806 Bach, Bach, Schwyz, Switzerland",+41 44 721 22 80,47.2070556,8.7364325,ChIJCdxXoCummkcRaafLEk_H0Dg,3 reviews,5.0,Very good,http://sunconnect.ch/,OPERATIONAL
Elektro Lumen,"Pletschgassi 1, 3952 Susten, Susten, Valais, Switzerland",+41 27 4736969,46.3094411,7.6399864,ChIJT4EzAroZj0cRCGLqhzx4eH8,5 reviews,5.0,"Although the assignment was needed at short notice, the support and willingness worked great. The wo; Simple and uncomplicated transaction! Everything worked out perfectly! I can only recommend Mr. Meic; Super everything ok congratulations",http://www.elektro-lumen.ch/,OPERATIONAL
Dynatex SA,"Rue de l'epervier 10A, 2053 Cernier, Cernier, Neuchatel, Switzerland",+41 21 545 62 38,47.06030759999999,6.9034228,ChIJsVptULwxjEcR7lVvVhYvexU,1 reviews,5.0,,http://www.dynatex.ch/,OPERATIONAL
Preisig AG,"Siewerdtstrasse 9, CH-8050 Zurich, Zurich, Zurich, Switzerland",+41 44 315 41 41,47.412358,8.548072699999999,ChIJI43jd4QKkEcRUSMpRxFFXbk,5 reviews,5.0,"I'm just absolutely thrilled!! The plumber who was there and installed the washing machine for me wa; We have already worked with Preisig AG several times on very complex, technically sophisticated reno; When renovating our branch, Preisig AG completed its work from planning to implementation to our com; The entire roof was newly covered shortly before the onset of winter. Many thanks to the whole team!; great company... great people good communication",http://www.preisig.ch/,OPERATIONAL
Koller Haustechnik AG,"Kirchstrasse 12, 6244 Nebikon, Nebikon, Luzern, Switzerland",+41 62 756 33 66,47.1922009,7.9763619,ChIJt8KmURMnkEcR0XvgkEPxALI,5 reviews,3.0,"For the first order, the boss personally discussed what to do on site. It was then implemented diffe; Great team; After I gave 5 stars 4 years ago, I unfortunately have to row back (but Mr. Schumacher is still the ; As a rule, a customer service representative is expected to be friendly and respectful.

At the Koll; great service
Perfect job !
The right address for heating renovations and bathroom conversions
Keep ",https://www.kollerhaustechnik.ch/,OPERATIONAL
Fyrosol AG,"Guetli 191, CH-9428 Walzenhausen, Walzenhausen, Appenzell Ausserrhoden, Switzerland",+41 71 8800012,47.446628,9.606694700000002,ChIJEeSbgiURm0cRkt7CvuZhPME,No reviews,0.0,,https://www.fyrosol.ch/,OPERATIONAL
Agena SA,"Chemin du Grand-Pre 1C 1510 Moudon, Moudon, Vaud, Switzerland",+41 21 905 26 56,46.65872820000001,6.7913862,ChIJscthnAHVjUcRvXEHn1PaYqU,5 reviews,3.4,"Visit of the technical sales representative at the beginning of March. No news of the quote requeste; Very bad advice for adapting to an existing wooden installation, despite a largely sufficient quanti; Company of the very first quality (from the project, planning, installation) perfection! A big thank; Perfect solar shower, it works in a region at 2400 meters above sea level, a special boiler for cold; Thermal installation that has been working perfectly for 12 years and efficient after-sales service.",http://www.agena-energies.ch/,OPERATIONAL
Kochli Haustechnik AG,"Freiburgstrasse 480, 3018 Bern, Bern, Bern, Switzerland",+41 31 981 30 92,46.9299336,7.3838058,ChIJ6QUbgCw5jkcRxz7EqTMv6TQ,5 reviews,5.0,"I always have good experiences with this company, thank you for the good cooperation.; Perfect service as always!; As always, everything was tip top.",http://www.koechli-sanitaer.ch/,OPERATIONAL
